Place_ID X Date,target
1WV2OIN X 2020-02-09,87.374337
1WV2OIN X 2020-02-10,81.785585
1WV2OIN X 2020-02-11,86.605263
1WV2OIN X 2020-02-12,64.682487
1WV2OIN X 2020-02-13,92.926803
1WV2OIN X 2020-02-14,130.887414
1WV2OIN X 2020-02-15,108.946767
1WV2OIN X 2020-02-16,93.431836
1WV2OIN X 2020-02-17,83.017741
1WV2OIN X 2020-02-18,90.459357
1WV2OIN X 2020-02-19,110.297717
1WV2OIN X 2020-02-20,104.046103
1WV2OIN X 2020-02-21,99.478615
1WV2OIN X 2020-02-22,91.855123
1WV2OIN X 2020-02-23,91.305917
1WV2OIN X 2020-02-24,102.688810
1WV2OIN X 2020-02-25,100.664635
1WV2OIN X 2020-02-26,89.608053
1WV2OIN X 2020-02-27,86.522109
1WV2OIN X 2020-02-28,84.856602
1WV2OIN X 2020-02-29,98.696960
1WV2OIN X 2020-03-01,88.173840
1WV2OIN X 2020-03-02,91.654365
1WV2OIN X 2020-03-03,96.859177
1WV2OIN X 2020-03-04,112.847458
1WV2OIN X 2020-03-05,84.737180
1WV2OIN X 2020-03-06,69.054202
1WV2OIN X 2020-03-07,84.855795
1WV2OIN X 2020-03-08,66.553610
1WV2OIN X 2020-03-09,77.276552
1WV2OIN X 2020-03-10,77.447614
1WV2OIN X 2020-03-11,118.839422
1WV2OIN X 2020-03-12,96.711315
1WV2OIN X 2020-03-13,91.955464
1WV2OIN X 2020-03-14,97.136762
1WV2OIN X 2020-03-15,90.627317
1WV2OIN X 2020-03-16,82.601356
1WV2OIN X 2020-03-17,81.987317
1WV2OIN X 2020-03-18,90.016730
1WV2OIN X 2020-03-19,104.227983
1WV2OIN X 2020-03-20,91.947566
1WV2OIN X 2020-03-21,123.580790
1WV2OIN X 2020-03-22,73.816944
1WV2OIN X 2020-03-23,87.167385
1WV2OIN X 2020-03-24,87.844095
1WV2OIN X 2020-03-25,88.971151
1WV2OIN X 2020-03-26,72.036127
1WV2OIN X 2020-03-27,65.718879
1WV2OIN X 2020-03-28,75.726527
1WV2OIN X 2020-03-29,73.927941
1WV2OIN X 2020-03-30,79.868742
1WV2OIN X 2020-03-31,77.465550
1WV2OIN X 2020-04-01,79.220442
1WV2OIN X 2020-04-02,108.330798
1WV2OIN X 2020-04-03,73.393357
1WV2OIN X 2020-04-04,97.372282
27N3G71 X 2020-01-02,29.032571
27N3G71 X 2020-01-03,40.735101
27N3G71 X 2020-01-04,40.128861
27N3G71 X 2020-01-05,30.843648
27N3G71 X 2020-01-06,34.543772
27N3G71 X 2020-01-07,69.122183
27N3G71 X 2020-01-08,47.573097
27N3G71 X 2020-01-09,31.111860
27N3G71 X 2020-01-10,29.522134
27N3G71 X 2020-01-11,49.094802
27N3G71 X 2020-01-12,48.955418
27N3G71 X 2020-01-13,34.562003
27N3G71 X 2020-01-14,63.917468
27N3G71 X 2020-01-15,42.590610
27N3G71 X 2020-01-16,49.363987
27N3G71 X 2020-01-17,69.979476
27N3G71 X 2020-01-18,48.901480
27N3G71 X 2020-01-19,51.505061
27N3G71 X 2020-01-20,66.103536
27N3G71 X 2020-01-21,36.710841
27N3G71 X 2020-01-22,58.380184
27N3G71 X 2020-01-23,51.745595
27N3G71 X 2020-01-24,37.570828
27N3G71 X 2020-01-25,50.553511
27N3G71 X 2020-01-26,33.880608
27N3G71 X 2020-01-27,61.876575
27N3G71 X 2020-01-28,38.262651
27N3G71 X 2020-01-29,32.465578
27N3G71 X 2020-01-30,30.793298
27N3G71 X 2020-01-31,29.356166
27N3G71 X 2020-02-01,25.208615
27N3G71 X 2020-02-02,33.769175
27N3G71 X 2020-02-03,60.722771
27N3G71 X 2020-02-04,33.790868
27N3G71 X 2020-02-05,50.508841
27N3G71 X 2020-02-06,29.924320
27N3G71 X 2020-02-07,42.087567
27N3G71 X 2020-02-08,65.593825
27N3G71 X 2020-02-09,31.630728
27N3G71 X 2020-02-10,68.944868
27N3G71 X 2020-02-11,38.511081
27N3G71 X 2020-02-12,87.727382
27N3G71 X 2020-02-13,40.240161
27N3G71 X 2020-02-14,52.477365
27N3G71 X 2020-02-15,52.411594
27N3G71 X 2020-02-16,53.366266
27N3G71 X 2020-02-17,43.256787
27N3G71 X 2020-02-18,47.270034
27N3G71 X 2020-02-19,34.192651
27N3G71 X 2020-02-20,56.234009
27N3G71 X 2020-02-21,43.592006
27N3G71 X 2020-02-22,51.618554
27N3G71 X 2020-02-23,33.103735
27N3G71 X 2020-02-24,62.312606
27N3G71 X 2020-02-25,63.564336
27N3G71 X 2020-02-26,30.109561
27N3G71 X 2020-02-27,28.273170
27N3G71 X 2020-02-28,50.338282
27N3G71 X 2020-02-29,55.222644
27N3G71 X 2020-03-01,58.593528
27N3G71 X 2020-03-02,62.366842
27N3G71 X 2020-03-03,56.693131
27N3G71 X 2020-03-04,39.889123
27N3G71 X 2020-03-05,36.112783
27N3G71 X 2020-03-06,31.841886
27N3G71 X 2020-03-07,40.698095
27N3G71 X 2020-03-08,54.988653
27N3G71 X 2020-03-09,54.800298
27N3G71 X 2020-03-10,52.411611
27N3G71 X 2020-03-11,33.075548
27N3G71 X 2020-03-12,42.744373
27N3G71 X 2020-03-13,54.356763
27N3G71 X 2020-03-14,47.366339
27N3G71 X 2020-03-15,30.784292
27N3G71 X 2020-03-16,37.442197
27N3G71 X 2020-03-17,54.457905
27N3G71 X 2020-03-18,47.780459
27N3G71 X 2020-03-19,69.447235
27N3G71 X 2020-03-20,32.090722
27N3G71 X 2020-03-21,77.415519
27N3G71 X 2020-03-22,139.866098
27N3G71 X 2020-03-23,35.891631
27N3G71 X 2020-03-24,35.214095
27N3G71 X 2020-03-25,46.529563
27N3G71 X 2020-03-26,64.691053
27N3G71 X 2020-03-27,56.415492
27N3G71 X 2020-03-28,34.612099
27N3G71 X 2020-03-29,39.472671
27N3G71 X 2020-03-30,45.988768
27N3G71 X 2020-03-31,40.859336
27N3G71 X 2020-04-01,39.390065
27N3G71 X 2020-04-02,55.440458
27N3G71 X 2020-04-03,61.063384
27N3G71 X 2020-04-04,103.591570
2DIIB3S X 2020-01-02,36.630085
2DIIB3S X 2020-01-03,22.760675
2DIIB3S X 2020-01-04,25.124325
2DIIB3S X 2020-01-05,40.184176
2DIIB3S X 2020-01-06,35.506985
2DIIB3S X 2020-01-07,29.816889
2DIIB3S X 2020-01-08,37.502201
2DIIB3S X 2020-01-09,31.021752
2DIIB3S X 2020-01-10,47.630011
2DIIB3S X 2020-01-11,26.052727
2DIIB3S X 2020-01-12,22.066766
2DIIB3S X 2020-01-13,24.036047
2DIIB3S X 2020-01-14,24.373387
2DIIB3S X 2020-01-15,35.363584
2DIIB3S X 2020-01-16,24.723353
2DIIB3S X 2020-01-17,37.174636
2DIIB3S X 2020-01-18,31.848916
2DIIB3S X 2020-01-19,81.057053
2DIIB3S X 2020-01-20,68.004536
2DIIB3S X 2020-01-21,46.294303
2DIIB3S X 2020-01-22,47.230616
2DIIB3S X 2020-01-23,52.724171
2DIIB3S X 2020-01-24,52.924804
2DIIB3S X 2020-01-25,40.461044
2DIIB3S X 2020-01-26,35.936619
2DIIB3S X 2020-01-27,26.966208
2DIIB3S X 2020-01-28,30.054112
2DIIB3S X 2020-01-29,23.235441
2DIIB3S X 2020-01-30,22.121706
2DIIB3S X 2020-01-31,32.708828
2DIIB3S X 2020-02-01,21.985541
2DIIB3S X 2020-02-02,32.956041
2DIIB3S X 2020-02-03,25.380064
2DIIB3S X 2020-02-04,29.114378
2DIIB3S X 2020-02-05,55.343517
2DIIB3S X 2020-02-06,63.711265
2DIIB3S X 2020-02-07,61.976149
2DIIB3S X 2020-02-11,22.430439
2DIIB3S X 2020-02-12,23.626865
2DIIB3S X 2020-02-13,42.116134
2DIIB3S X 2020-02-14,29.290147
2DIIB3S X 2020-02-15,28.467906
2DIIB3S X 2020-02-16,25.694759
2DIIB3S X 2020-02-17,34.525135
2DIIB3S X 2020-02-18,27.562955
2DIIB3S X 2020-02-19,27.023758
2DIIB3S X 2020-02-20,29.960222
2DIIB3S X 2020-02-21,28.184275
2DIIB3S X 2020-02-22,25.695464
2DIIB3S X 2020-02-23,29.179245
2DIIB3S X 2020-02-24,79.381715
2DIIB3S X 2020-02-25,23.503868
2DIIB3S X 2020-02-26,22.143583
2DIIB3S X 2020-02-27,30.793279
2DIIB3S X 2020-02-28,23.336784
2DIIB3S X 2020-02-29,24.734196
2DIIB3S X 2020-03-01,20.948393
2DIIB3S X 2020-03-02,34.511325
2DIIB3S X 2020-03-03,39.818041
2DIIB3S X 2020-03-04,42.743349
2DIIB3S X 2020-03-05,48.345577
2DIIB3S X 2020-03-06,59.696429
2DIIB3S X 2020-03-07,43.470142
2DIIB3S X 2020-03-08,22.614987
2DIIB3S X 2020-03-09,32.233472
2DIIB3S X 2020-03-10,22.668340
2DIIB3S X 2020-03-11,36.623164
2DIIB3S X 2020-03-12,27.303440
2DIIB3S X 2020-03-13,30.473032
2DIIB3S X 2020-03-14,41.476460
2DIIB3S X 2020-03-15,33.153369
2DIIB3S X 2020-03-16,39.433280
2DIIB3S X 2020-03-17,36.176452
2DIIB3S X 2020-03-18,23.016247
2DIIB3S X 2020-03-19,51.659746
2DIIB3S X 2020-03-20,35.649439
2DIIB3S X 2020-03-21,41.938736
2DIIB3S X 2020-03-22,53.122536
2DIIB3S X 2020-03-23,51.686282
2DIIB3S X 2020-03-24,49.101266
2DIIB3S X 2020-03-25,68.094124
2DIIB3S X 2020-03-26,69.731290
2DIIB3S X 2020-03-27,59.692679
2DIIB3S X 2020-03-28,24.328740
2DIIB3S X 2020-03-29,29.439422
2DIIB3S X 2020-03-30,29.982874
2DIIB3S X 2020-03-31,28.434044
2DIIB3S X 2020-04-01,26.282321
2DIIB3S X 2020-04-02,23.673290
2DIIB3S X 2020-04-03,26.440832
2DIIB3S X 2020-04-04,36.281261
33H2WX0 X 2020-01-02,39.211008
33H2WX0 X 2020-01-03,80.126683
33H2WX0 X 2020-01-04,62.367149
33H2WX0 X 2020-01-05,79.486972
33H2WX0 X 2020-01-06,64.805645
33H2WX0 X 2020-01-07,77.498418
33H2WX0 X 2020-01-08,89.375496
33H2WX0 X 2020-01-09,38.545597
33H2WX0 X 2020-01-10,95.122352
33H2WX0 X 2020-01-11,68.908664
33H2WX0 X 2020-01-12,33.237356
33H2WX0 X 2020-01-13,45.025861
33H2WX0 X 2020-01-14,84.200940
33H2WX0 X 2020-01-15,73.720917
33H2WX0 X 2020-01-16,60.164021
33H2WX0 X 2020-01-17,52.707615
33H2WX0 X 2020-01-18,41.279380
33H2WX0 X 2020-01-19,58.580438
33H2WX0 X 2020-01-20,60.550966
33H2WX0 X 2020-01-21,54.600333
33H2WX0 X 2020-01-22,46.788724
33H2WX0 X 2020-01-23,62.491238
33H2WX0 X 2020-01-24,50.878972
33H2WX0 X 2020-01-25,67.415085
33H2WX0 X 2020-01-26,77.957153
33H2WX0 X 2020-01-27,57.503230
33H2WX0 X 2020-01-28,56.346538
33H2WX0 X 2020-01-29,43.531767
33H2WX0 X 2020-01-30,48.779595
33H2WX0 X 2020-01-31,63.417286
33H2WX0 X 2020-02-01,45.336813
33H2WX0 X 2020-02-02,40.284202
33H2WX0 X 2020-02-03,57.923571
33H2WX0 X 2020-02-04,67.676825
33H2WX0 X 2020-02-05,49.703509
33H2WX0 X 2020-02-06,46.215948
33H2WX0 X 2020-02-07,46.508278
33H2WX0 X 2020-02-08,43.559587
33H2WX0 X 2020-02-09,42.860947
33H2WX0 X 2020-02-10,41.441858
33H2WX0 X 2020-02-11,62.455807
33H2WX0 X 2020-02-12,44.369500
33H2WX0 X 2020-02-13,54.811943
33H2WX0 X 2020-02-14,69.896790
33H2WX0 X 2020-02-15,51.323238
33H2WX0 X 2020-02-16,60.448671
33H2WX0 X 2020-02-17,46.700138
33H2WX0 X 2020-02-18,39.954722
33H2WX0 X 2020-02-19,47.659397
33H2WX0 X 2020-02-20,49.630601
33H2WX0 X 2020-02-21,65.256556
33H2WX0 X 2020-02-22,40.467778
33H2WX0 X 2020-02-23,54.838938
33H2WX0 X 2020-02-24,57.439541
33H2WX0 X 2020-02-25,52.217028
33H2WX0 X 2020-02-26,76.607665
33H2WX0 X 2020-02-27,42.353739
33H2WX0 X 2020-02-28,51.514484
33H2WX0 X 2020-02-29,65.052183
33H2WX0 X 2020-03-01,77.136225
33H2WX0 X 2020-03-02,42.448843
33H2WX0 X 2020-03-03,52.584720
33H2WX0 X 2020-03-04,46.665221
33H2WX0 X 2020-03-05,47.422813
33H2WX0 X 2020-03-06,47.922278
33H2WX0 X 2020-03-07,55.035103
33H2WX0 X 2020-03-08,55.034644
33H2WX0 X 2020-03-09,72.244261
33H2WX0 X 2020-03-10,54.262852
33H2WX0 X 2020-03-11,45.336746
33H2WX0 X 2020-03-12,74.721147
33H2WX0 X 2020-03-13,76.380150
33H2WX0 X 2020-03-14,49.203085
33H2WX0 X 2020-03-15,42.317159
33H2WX0 X 2020-03-16,47.206138
33H2WX0 X 2020-03-17,59.561151
33H2WX0 X 2020-03-18,58.531595
33H2WX0 X 2020-03-19,62.266370
33H2WX0 X 2020-03-20,53.536593
33H2WX0 X 2020-03-21,67.094777
33H2WX0 X 2020-03-22,63.890956
33H2WX0 X 2020-03-23,47.311978
33H2WX0 X 2020-03-24,61.316575
33H2WX0 X 2020-03-25,47.327480
33H2WX0 X 2020-03-26,52.137609
33H2WX0 X 2020-03-27,57.452537
33H2WX0 X 2020-03-28,67.560563
33H2WX0 X 2020-03-29,38.700320
33H2WX0 X 2020-03-30,63.322226
33H2WX0 X 2020-03-31,43.341123
33H2WX0 X 2020-04-01,44.972087
33H2WX0 X 2020-04-02,49.083487
33H2WX0 X 2020-04-03,53.441624
33H2WX0 X 2020-04-04,35.546143
4B4QSFT X 2020-01-02,108.441964
4B4QSFT X 2020-01-03,116.804131
4B4QSFT X 2020-01-04,103.928308
4B4QSFT X 2020-01-05,84.399601
4B4QSFT X 2020-01-06,116.231918
4B4QSFT X 2020-01-07,54.872086
4B4QSFT X 2020-01-08,44.368022
4B4QSFT X 2020-01-09,71.855944
4B4QSFT X 2020-01-10,75.230751
4B4QSFT X 2020-01-11,121.291374
4B4QSFT X 2020-01-12,64.109614
4B4QSFT X 2020-01-13,51.953049
4B4QSFT X 2020-01-14,102.094901
4B4QSFT X 2020-01-15,63.626554
4B4QSFT X 2020-01-16,85.690317
4B4QSFT X 2020-01-17,118.930336
4B4QSFT X 2020-01-18,64.274952
4B4QSFT X 2020-01-19,109.590767
4B4QSFT X 2020-01-20,94.807402
4B4QSFT X 2020-01-21,67.554025
4B4QSFT X 2020-01-22,84.423501
4B4QSFT X 2020-01-23,104.698198
4B4QSFT X 2020-01-24,98.332776
4B4QSFT X 2020-01-25,55.775749
4B4QSFT X 2020-01-26,94.323012
4B4QSFT X 2020-01-27,33.254515
4B4QSFT X 2020-01-28,40.526565
4B4QSFT X 2020-01-29,83.379024
4B4QSFT X 2020-01-30,57.530496
4B4QSFT X 2020-01-31,68.721073
4B4QSFT X 2020-02-01,101.474788
4B4QSFT X 2020-02-02,118.880640
4B4QSFT X 2020-02-03,83.568272
4B4QSFT X 2020-02-04,64.768433
4B4QSFT X 2020-02-05,44.423066
4B4QSFT X 2020-02-06,74.161512
4B4QSFT X 2020-02-07,114.420189
4B4QSFT X 2020-02-08,73.167034
4B4QSFT X 2020-02-09,71.207025
4B4QSFT X 2020-02-10,89.457544
4B4QSFT X 2020-02-11,117.776656
4B4QSFT X 2020-02-12,78.555091
4B4QSFT X 2020-02-13,59.334575
4B4QSFT X 2020-02-14,64.958258
4B4QSFT X 2020-02-15,66.450718
4B4QSFT X 2020-02-16,47.155357
4B4QSFT X 2020-02-17,42.411140
4B4QSFT X 2020-02-18,73.791075
4B4QSFT X 2020-02-19,61.231140
4B4QSFT X 2020-02-20,79.961765
4B4QSFT X 2020-02-21,83.863063
4B4QSFT X 2020-02-22,58.474698
4B4QSFT X 2020-02-23,50.484321
4B4QSFT X 2020-02-24,78.340140
4B4QSFT X 2020-02-25,54.301149
4B4QSFT X 2020-02-26,50.358901
4B4QSFT X 2020-02-27,46.814968
4B4QSFT X 2020-02-28,57.099406
4B4QSFT X 2020-02-29,61.819049
4B4QSFT X 2020-03-01,61.117418
4B4QSFT X 2020-03-02,84.122296
4B4QSFT X 2020-03-03,60.422294
4B4QSFT X 2020-03-04,58.941082
4B4QSFT X 2020-03-05,87.420294
4B4QSFT X 2020-03-06,84.151327
4B4QSFT X 2020-03-07,48.305927
4B4QSFT X 2020-03-08,61.220036
4B4QSFT X 2020-03-09,66.243274
4B4QSFT X 2020-03-10,67.784913
4B4QSFT X 2020-03-11,53.193899
4B4QSFT X 2020-03-12,67.040847
4B4QSFT X 2020-03-13,60.867040
4B4QSFT X 2020-03-14,55.688509
4B4QSFT X 2020-03-15,101.783978
4B4QSFT X 2020-03-16,48.007017
4B4QSFT X 2020-03-17,67.529135
4B4QSFT X 2020-03-18,71.274321
4B4QSFT X 2020-03-19,62.779249
4B4QSFT X 2020-03-20,44.444421
4B4QSFT X 2020-03-21,109.968474
4B4QSFT X 2020-03-22,61.955976
4B4QSFT X 2020-03-23,64.572339
4B4QSFT X 2020-03-24,76.541922
4B4QSFT X 2020-03-25,77.572827
4B4QSFT X 2020-03-26,46.452218
4B4QSFT X 2020-03-27,57.363357
4B4QSFT X 2020-03-28,39.066540
4B4QSFT X 2020-03-29,45.340676
4B4QSFT X 2020-03-30,70.826889
4B4QSFT X 2020-03-31,64.921560
4B4QSFT X 2020-04-01,44.450106
4B4QSFT X 2020-04-02,67.628024
4B4QSFT X 2020-04-03,53.747780
4B4QSFT X 2020-04-04,65.517587
4DOKYIS X 2020-01-02,21.501087
4DOKYIS X 2020-01-03,20.370087
4DOKYIS X 2020-01-04,22.470085
4DOKYIS X 2020-01-05,15.803402
4DOKYIS X 2020-01-06,63.759567
4DOKYIS X 2020-01-07,24.904390
4DOKYIS X 2020-01-08,24.068772
4DOKYIS X 2020-01-09,22.690513
4DOKYIS X 2020-01-10,15.719348
4DOKYIS X 2020-01-11,31.646413
4DOKYIS X 2020-01-12,26.837463
4DOKYIS X 2020-01-13,35.522407
4DOKYIS X 2020-01-14,14.452487
4DOKYIS X 2020-01-15,26.785933
4DOKYIS X 2020-01-16,51.901905
4DOKYIS X 2020-01-17,25.621385
4DOKYIS X 2020-01-18,24.513080
4DOKYIS X 2020-01-19,28.917315
4DOKYIS X 2020-01-20,26.240043
4DOKYIS X 2020-01-21,24.658969
4DOKYIS X 2020-01-22,24.995877
4DOKYIS X 2020-01-23,25.418444
4DOKYIS X 2020-01-24,19.952700
4DOKYIS X 2020-01-25,22.538063
4DOKYIS X 2020-01-26,24.323205
4DOKYIS X 2020-01-27,19.391492
4DOKYIS X 2020-01-28,19.843311
4DOKYIS X 2020-01-29,16.786131
4DOKYIS X 2020-01-30,21.110254
4DOKYIS X 2020-01-31,15.530147
4DOKYIS X 2020-02-01,17.374885
4DOKYIS X 2020-02-02,15.610384
4DOKYIS X 2020-02-03,23.775876
4DOKYIS X 2020-02-04,13.021147
4DOKYIS X 2020-02-05,20.782225
4DOKYIS X 2020-02-06,22.633957
4DOKYIS X 2020-02-07,20.429790
4DOKYIS X 2020-02-08,29.079968
4DOKYIS X 2020-02-09,26.341574
4DOKYIS X 2020-02-10,25.959621
4DOKYIS X 2020-02-11,29.872345
4DOKYIS X 2020-02-12,15.088003
4DOKYIS X 2020-02-13,16.487583
4DOKYIS X 2020-02-14,15.420952
4DOKYIS X 2020-02-15,18.625567
4DOKYIS X 2020-02-16,16.274858
4DOKYIS X 2020-02-17,14.076865
4DOKYIS X 2020-02-18,16.396502
4DOKYIS X 2020-02-19,20.772772
4DOKYIS X 2020-02-20,21.681456
4DOKYIS X 2020-02-21,27.342224
4DOKYIS X 2020-02-22,37.986175
4DOKYIS X 2020-02-23,15.590770
4DOKYIS X 2020-02-24,17.325820
4DOKYIS X 2020-02-25,16.533963
4DOKYIS X 2020-02-26,26.747811
4DOKYIS X 2020-02-27,24.341580
4DOKYIS X 2020-02-28,27.116437
4DOKYIS X 2020-02-29,30.489619
4DOKYIS X 2020-03-01,22.768033
4DOKYIS X 2020-03-02,23.020067
4DOKYIS X 2020-03-03,28.974294
4DOKYIS X 2020-03-04,14.993306
4DOKYIS X 2020-03-05,22.785182
4DOKYIS X 2020-03-06,23.761104
4DOKYIS X 2020-03-07,22.638737
4DOKYIS X 2020-03-08,15.987840
4DOKYIS X 2020-03-09,15.696925
4DOKYIS X 2020-03-10,14.606282
4DOKYIS X 2020-03-11,17.967841
4DOKYIS X 2020-03-12,16.563556
4DOKYIS X 2020-03-13,16.614142
4DOKYIS X 2020-03-14,18.085139
4DOKYIS X 2020-03-15,28.691937
4DOKYIS X 2020-03-16,17.672786
4DOKYIS X 2020-03-17,13.463259
4DOKYIS X 2020-03-18,12.829935
4DOKYIS X 2020-03-19,20.636169
4DOKYIS X 2020-03-20,17.574135
4DOKYIS X 2020-03-21,17.815198
4DOKYIS X 2020-03-22,27.145173
4DOKYIS X 2020-03-23,26.609103
4DOKYIS X 2020-03-24,24.906070
4DOKYIS X 2020-03-25,21.973185
4DOKYIS X 2020-03-26,23.014548
4DOKYIS X 2020-03-27,20.334512
4DOKYIS X 2020-03-28,19.456525
4DOKYIS X 2020-03-29,21.570004
4DOKYIS X 2020-03-30,28.016714
4DOKYIS X 2020-03-31,23.914306
4DOKYIS X 2020-04-01,29.187397
4DOKYIS X 2020-04-02,19.683394
4DOKYIS X 2020-04-03,28.690575
4DOKYIS X 2020-04-04,38.048442
4KBBZUA X 2020-01-02,31.710763
4KBBZUA X 2020-01-03,39.589808
4KBBZUA X 2020-01-04,26.357556
4KBBZUA X 2020-01-05,26.480342
4KBBZUA X 2020-01-06,17.249833
4KBBZUA X 2020-01-07,22.296837
4KBBZUA X 2020-01-08,20.764026
4KBBZUA X 2020-01-09,21.376459
4KBBZUA X 2020-01-10,28.340616
4KBBZUA X 2020-01-11,29.724744
4KBBZUA X 2020-01-12,21.205188
4KBBZUA X 2020-01-13,26.313337
4KBBZUA X 2020-01-14,111.843692
4KBBZUA X 2020-01-15,62.308622
4KBBZUA X 2020-01-16,20.304633
4KBBZUA X 2020-01-17,30.968157
4KBBZUA X 2020-01-18,17.150389
4KBBZUA X 2020-01-19,33.961511
4KBBZUA X 2020-01-20,23.487540
4KBBZUA X 2020-01-21,19.958518
4KBBZUA X 2020-01-22,21.686234
4KBBZUA X 2020-01-23,22.820743
4KBBZUA X 2020-01-24,21.328931
4KBBZUA X 2020-01-25,20.946144
4KBBZUA X 2020-01-26,22.648794
4KBBZUA X 2020-01-27,17.838561
4KBBZUA X 2020-01-28,25.880111
4KBBZUA X 2020-01-29,31.104452
4KBBZUA X 2020-01-30,33.342113
4KBBZUA X 2020-01-31,48.042640
4KBBZUA X 2020-02-01,23.417589
4KBBZUA X 2020-02-02,17.095151
4KBBZUA X 2020-02-03,29.465257
4KBBZUA X 2020-02-04,25.309225
4KBBZUA X 2020-02-05,21.501668
4KBBZUA X 2020-02-06,21.052741
4KBBZUA X 2020-02-07,16.818360
4KBBZUA X 2020-02-08,20.995575
4KBBZUA X 2020-02-09,20.056729
4KBBZUA X 2020-02-10,18.877436
4KBBZUA X 2020-02-11,24.174272
4KBBZUA X 2020-02-12,20.599725
4KBBZUA X 2020-02-13,24.949040
4KBBZUA X 2020-02-14,17.508364
4KBBZUA X 2020-02-15,18.218464
4KBBZUA X 2020-02-16,29.006171
4KBBZUA X 2020-02-17,21.880729
4KBBZUA X 2020-02-18,18.326947
4KBBZUA X 2020-02-19,25.639091
4KBBZUA X 2020-02-20,20.477661
4KBBZUA X 2020-02-21,14.626429
4KBBZUA X 2020-02-22,25.494545
4KBBZUA X 2020-02-23,15.464868
4KBBZUA X 2020-02-24,18.729222
4KBBZUA X 2020-02-25,18.900946
4KBBZUA X 2020-02-26,11.649087
4KBBZUA X 2020-02-27,20.791274
4KBBZUA X 2020-02-28,29.306856
4KBBZUA X 2020-02-29,21.406186
4KBBZUA X 2020-03-01,21.777475
4KBBZUA X 2020-03-02,20.573130
4KBBZUA X 2020-03-03,17.630039
4KBBZUA X 2020-03-04,17.243873
4KBBZUA X 2020-03-05,33.743231
4KBBZUA X 2020-03-06,16.176062
4KBBZUA X 2020-03-07,19.200274
4KBBZUA X 2020-03-08,25.222452
4KBBZUA X 2020-03-09,21.182250
4KBBZUA X 2020-03-10,18.073587
4KBBZUA X 2020-03-11,23.168624
4KBBZUA X 2020-03-12,25.821294
4KBBZUA X 2020-03-13,23.412329
4KBBZUA X 2020-03-14,16.168872
4KBBZUA X 2020-03-15,16.656062
4KBBZUA X 2020-03-16,18.974104
4KBBZUA X 2020-03-17,21.366889
4KBBZUA X 2020-03-18,21.962867
4KBBZUA X 2020-03-19,20.836474
4KBBZUA X 2020-03-20,21.725896
4KBBZUA X 2020-03-21,19.338151
4KBBZUA X 2020-03-22,15.330766
4KBBZUA X 2020-03-23,15.519757
4KBBZUA X 2020-03-24,13.677571
4KBBZUA X 2020-03-25,19.485818
4KBBZUA X 2020-03-26,14.384406
4KBBZUA X 2020-03-27,17.443912
4KBBZUA X 2020-03-28,22.706261
4KBBZUA X 2020-03-29,18.104185
4KBBZUA X 2020-03-30,21.278703
4KBBZUA X 2020-04-01,22.058622
4KBBZUA X 2020-04-02,24.763509
4KBBZUA X 2020-04-03,24.384245
4KBBZUA X 2020-04-04,29.367456
4Y8QUA3 X 2020-01-02,25.296499
4Y8QUA3 X 2020-01-03,19.595212
4Y8QUA3 X 2020-01-04,15.784984
4Y8QUA3 X 2020-01-05,31.612333
4Y8QUA3 X 2020-01-06,27.508147
4Y8QUA3 X 2020-01-07,31.807356
4Y8QUA3 X 2020-01-08,21.732020
4Y8QUA3 X 2020-01-09,16.882172
4Y8QUA3 X 2020-01-10,33.357852
4Y8QUA3 X 2020-01-11,20.597025
4Y8QUA3 X 2020-01-12,22.514329
4Y8QUA3 X 2020-01-13,24.250657
4Y8QUA3 X 2020-01-14,20.413579
4Y8QUA3 X 2020-01-15,20.136549
4Y8QUA3 X 2020-01-16,20.649194
4Y8QUA3 X 2020-01-17,24.364298
4Y8QUA3 X 2020-01-18,26.833258
4Y8QUA3 X 2020-01-19,25.167681
4Y8QUA3 X 2020-01-20,20.654644
4Y8QUA3 X 2020-01-21,20.687085
4Y8QUA3 X 2020-01-22,19.597810
4Y8QUA3 X 2020-01-23,20.642161
4Y8QUA3 X 2020-01-24,23.082197
4Y8QUA3 X 2020-01-25,15.148144
4Y8QUA3 X 2020-01-26,26.909102
4Y8QUA3 X 2020-01-27,27.269522
4Y8QUA3 X 2020-01-28,38.822894
4Y8QUA3 X 2020-01-29,38.089534
4Y8QUA3 X 2020-01-30,35.278087
4Y8QUA3 X 2020-01-31,35.044655
4Y8QUA3 X 2020-02-01,40.053348
4Y8QUA3 X 2020-02-02,32.828561
4Y8QUA3 X 2020-02-03,15.866615
4Y8QUA3 X 2020-02-04,19.738237
4Y8QUA3 X 2020-02-05,55.905368
4Y8QUA3 X 2020-02-06,28.718763
4Y8QUA3 X 2020-02-07,42.598517
4Y8QUA3 X 2020-02-08,40.691919
4Y8QUA3 X 2020-02-09,44.940225
4Y8QUA3 X 2020-02-10,21.821667
4Y8QUA3 X 2020-02-11,21.122811
4Y8QUA3 X 2020-02-12,28.008795
4Y8QUA3 X 2020-02-13,29.483397
4Y8QUA3 X 2020-02-14,32.603528
4Y8QUA3 X 2020-02-15,30.916542
4Y8QUA3 X 2020-02-16,31.223446
4Y8QUA3 X 2020-02-17,16.072521
4Y8QUA3 X 2020-02-18,21.308389
4Y8QUA3 X 2020-02-19,21.245811
